Prompt,Intent,domain
How many pharmacy claims does this member have on file and what do they total in cost?,multi_claim_summary,cap_api
Give me an overview of all claims submitted for member 741852963 since plan inception,multi_claim_summary,cap_api
"I need a full multi-claim report for this member â€” count, drugs, dates, amounts across all fills",multi_claim_summary,cap_api
What is the total claim volume for member 963741852 and which drugs appear most frequently?,multi_claim_summary,cap_api
Pull all claims for this member and give me a summary of their prescription utilization pattern over the past year,multi_claim_summary,cap_api
Which network processed claim 243122443413000 sequence 001?,network_info,cap_api
Provide the pharmacy network classification for claim 198374652901000 seq 001.,network_info,cap_api
I need to know whether claim 201533994612000 sequence 001 was paid through an in-network or out-of-network pharmacy.,network_info,cap_api
Network type? Claim 312847659023000 seq 002.,network_info,cap_api
Was the pharmacy that processed claim 267489013456000 sequence 001 considered in-network under the member's plan?,network_info,cap_api
Give me the network designation used to reimburse claim 430981276543000 seq 001.,network_info,cap_api
What pharmacy chain network handled the payment for claim 509234781650000 sequence 003?,network_info,cap_api
Display the network information that was active when claim 375916284073000 seq 001 adjudicated.,network_info,cap_api
Retrieve the network status â€” in-network vs out-of-network â€” for claim 621847390125000 sequence 002.,network_info,cap_api
"For claim 189034726518000 seq 001, tell me which CVS network tier the dispensing pharmacy fell under.",network_info,cap_api
"Network classification on claim 453782910634000 seq 001 â€” preferred, standard, or out-of-network?",network_info,cap_api
I'm trying to figure out if the pharmacy on claim 739018246501000 sequence 001 was part of the contracted network.,network_info,cap_api
Fetch the network details and any network-based pricing adjustments applied to claim 284610937502000 seq 001.,network_info,cap_api
Show me what network was used to pay claim 561284730918000 sequence 001 â€” was it a preferred pharmacy network?,network_info,cap_api
Network info for claim 892345017263000 seq 001.,network_info,cap_api
Can you confirm the pharmacy network that was billed for claim 317469028345000 sequence 002 and whether it matches the member's plan network?,network_info,cap_api
What was the network reimbursement type for claim 643091827465000 seq 001 â€” standard MAC network or specialty network?,network_info,cap_api
Pull the network designation from the claim record for 428019365784000 sequence 001.,network_info,cap_api
"Generate a network summary for claim 780235641092000 seq 001, including whether the pharmacy is part of the preferred or non-preferred network tier.",network_info,cap_api
Was claim 153902847631000 sequence 001 routed through a retail network or a specialty pharmacy network?,network_info,cap_api
What pharmacy dispensed claim 243122443413000 sequence 001?,pharmacy_info,cap_api
Provide the NCPDP number for the dispensing pharmacy on claim 198374652901000 seq 001.,pharmacy_info,cap_api
I need the store address and name of the pharmacy that filled claim 312847659023000 sequence 002.,pharmacy_info,cap_api
Pharmacy name? Claim 509234781650000 seq 001.,pharmacy_info,cap_api
"Retrieve the dispensing pharmacy details â€” NCPDP, store number, and location â€” for claim 267489013456000 sequence 001.",pharmacy_info,cap_api
Which CVS store filled the prescription on claim 430981276543000 seq 001 and what is its address?,pharmacy_info,cap_api
Tell me where the member picked up the medication on claim 375916284073000 sequence 001.,pharmacy_info,cap_api
"Give me the filling pharmacy information for claim 621847390125000 seq 002, including chain name and ZIP code.",pharmacy_info,cap_api
NCPDP and store location for claim 189034726518000 sequence 001.,pharmacy_info,cap_api
Display the dispensing location that processed claim 453782910634000 seq 001 â€” was it a retail store or mail-order facility?,pharmacy_info,cap_api
Fetch the pharmacy name and chain code recorded on claim 739018246501000 sequence 001.,pharmacy_info,cap_api
Show me the pharmacy NPI and NCPDP provider ID attached to claim 284610937502000 seq 001.,pharmacy_info,cap_api
I'd like to know which pharmacy dispensed the medication on claim 561284730918000 sequence 001 and whether it's a specialty pharmacy.,pharmacy_info,cap_api
"Generate the dispensing pharmacy report for claim 892345017263000 seq 001, including state and phone number if available.",pharmacy_info,cap_api
Where was claim 317469028345000 sequence 002 filled â€” give me the complete pharmacy address.,pharmacy_info,cap_api
Pharmacy details on claim 643091827465000 seq 001.,pharmacy_info,cap_api
Can you look up the pharmacy store information tied to claim 428019365784000 sequence 001? I need the NCPDP and street address.,pharmacy_info,cap_api
Which pharmacy chain and store number appears on claim 780235641092000 seq 001?,pharmacy_info,cap_api
Show the dispensing pharmacy name and NCPDP identifier for claim 153902847631000 sequence 001.,pharmacy_info,cap_api
"For claim 310928475630000 seq 001, I need to verify which pharmacy location processed the fill â€” provide the full store details.",pharmacy_info,cap_api
Who prescribed the medication on claim 243122443413000 sequence 001?,prescriber_info,cap_api
Provide the NPI number of the prescribing physician on claim 198374652901000 seq 001.,prescriber_info,cap_api
I need the doctor's name and credentials who wrote the script for claim 312847659023000 sequence 002.,prescriber_info,cap_api
Prescriber NPI? Claim 509234781650000 seq 001.,prescriber_info,cap_api
"Retrieve the ordering provider details â€” name, NPI, and DEA â€” for claim 267489013456000 sequence 001.",prescriber_info,cap_api
Tell me which physician wrote the prescription on claim 430981276543000 seq 001 and what their specialty is.,prescriber_info,cap_api
"Display the prescriber information recorded on claim 375916284073000 sequence 001, including the doctor's address.",prescriber_info,cap_api
Give me the prescribing provider's NPI and full name from claim 621847390125000 seq 002.,prescriber_info,cap_api
Who wrote the Rx for claim 189034726518000 sequence 001?,prescriber_info,cap_api
Fetch the DEA number and prescriber name associated with claim 453782910634000 seq 001.,prescriber_info,cap_api
"Show me the ordering provider's NPI, name, and license type on claim 739018246501000 sequence 001.",prescriber_info,cap_api
I want to verify which doctor ordered the medication on claim 284610937502000 seq 001 â€” please include their NPI.,prescriber_info,cap_api
"Generate a prescriber summary for claim 561284730918000 sequence 001, including name, NPI, and prescriber type.",prescriber_info,cap_api
Prescriber name and DEA on claim 892345017263000 seq 001.,prescriber_info,cap_api
What are the provider credentials for the physician who prescribed the drug on claim 317469028345000 sequence 002?,prescriber_info,cap_api
Pull the prescriber NPI and mailing address from the claim record for 643091827465000 seq 001.,prescriber_info,cap_api
"For claim 428019365784000 sequence 001, I need the physician's name, NPI, and DEA number â€” who authorized this prescription?",prescriber_info,cap_api
Show the prescribing physician recorded on claim 780235641092000 seq 001 â€” is it a MD or DO?,prescriber_info,cap_api
"Retrieve ordering provider information, including NPI and practice address, for claim 153902847631000 sequence 001.",prescriber_info,cap_api
Which provider NPI is on claim 310928475630000 seq 001 and what is that prescriber's name?,prescriber_info,cap_api
What was the patient pay amount on claim 243122443413000 sequence 001?,pricing_info,cap_api
Provide the ingredient cost and dispensing fee breakdown for claim 198374652901000 seq 001.,pricing_info,cap_api
I need the copay and total cost details for claim 312847659023000 sequence 002.,pricing_info,cap_api
Copay amount? Claim 509234781650000 seq 001.,pricing_info,cap_api
Retrieve the pricing schedule and final out-of-pocket amount on claim 267489013456000 sequence 001.,pricing_info,cap_api
"Show me the full pricing breakdown â€” AWP, ingredient cost, dispensing fee, and member liability â€” for claim 430981276543000 seq 001.",pricing_info,cap_api
Display the co-pay modifier and its effect on the patient-pay amount for claim 375916284073000 sequence 001.,pricing_info,cap_api
Give me the total charge and what the member owed on claim 621847390125000 seq 002.,pricing_info,cap_api
"How much did the member pay for claim 189034726518000 sequence 001, including any coinsurance?",pricing_info,cap_api
Fetch the MAC pricing or U&C price applied on claim 453782910634000 seq 001 and the final patient contribution.,pricing_info,cap_api
What pricing schedule was used for claim 739018246501000 sequence 001 and what was the resulting member cost-share?,pricing_info,cap_api
"Ingredient cost, dispensing fee, and member pay for claim 284610937502000 seq 001.",pricing_info,cap_api
"I want a complete pricing summary for claim 561284730918000 sequence 001, including plan-paid amount and patient responsibility.",pricing_info,cap_api
"Generate a cost breakdown for claim 892345017263000 seq 001 â€” show ingredient cost, dispensing fee, and OOP.",pricing_info,cap_api
What was the total billed amount and the member's share on claim 317469028345000 sequence 002?,pricing_info,cap_api
Pull the patient pay amount and the pricing details used during adjudication of claim 643091827465000 seq 001.,pricing_info,cap_api
"For claim 428019365784000 sequence 001, what was the deductible contribution and the final copay the member was charged?",pricing_info,cap_api
Show the negotiated price and the split between plan and member for claim 780235641092000 seq 001.,pricing_info,cap_api
"Retrieve the BPG-driven pricing components on claim 153902847631000 sequence 001 â€” I need ingredient cost, fees, and copay.",pricing_info,cap_api
"Display the full pricing detail including plan-paid, patient-paid, and dispensing fee for claim 310928475630000 seq 001.",pricing_info,cap_api
Was prior authorization required for claim 243122443413000 sequence 001?,prior_auth_info,cap_api
Provide the PA number and approval status recorded on claim 198374652901000 seq 001.,prior_auth_info,cap_api
I need to know what type of prior auth was attached to claim 312847659023000 sequence 002 â€” Smart PA or Member PA?,prior_auth_info,cap_api
PA status? Claim 509234781650000 seq 001.,prior_auth_info,cap_api
"Retrieve the prior authorization details â€” PA number, type, and approved/denied status â€” for claim 267489013456000 sequence 001.",prior_auth_info,cap_api
Show whether Smart PA was applied on claim 430981276543000 seq 001 and what the authorization outcome was.,prior_auth_info,cap_api
Display the Member PA information embedded in claim 375916284073000 sequence 001.,prior_auth_info,cap_api
"Give me the prior auth fields from claim 621847390125000 seq 002, including the PA reference number.",prior_auth_info,cap_api
Is the PA on claim 189034726518000 sequence 001 showing approved or denied?,prior_auth_info,cap_api
Fetch the authorization type and PA number from claim 453782910634000 seq 001.,prior_auth_info,cap_api
What authorization was checked when claim 739018246501000 sequence 001 was processed â€” was a PA on file?,prior_auth_info,cap_api
PA details for claim 284610937502000 seq 001.,prior_auth_info,cap_api
"I want to verify whether a prior authorization was present on claim 561284730918000 sequence 001 and if so, whether it was a plan PA or member PA.",prior_auth_info,cap_api
"Generate the prior authorization report for claim 892345017263000 seq 001, including auth number, effective dates, and approval status.",prior_auth_info,cap_api
What PA type is recorded on claim 317469028345000 sequence 002 and was it approved prior to dispensing?,prior_auth_info,cap_api
Pull prior auth status and number for claim 643091827465000 seq 001.,prior_auth_info,cap_api
"For claim 428019365784000 sequence 001, did a Smart PA override or a Member PA govern the adjudication, and what was the result?",prior_auth_info,cap_api
Show the PA fields on claim 780235641092000 seq 001 â€” specifically the authorization type code and denial reason if applicable.,prior_auth_info,cap_api
Retrieve prior authorization status and approval details for claim 153902847631000 sequence 001.,prior_auth_info,cap_api
"Was a member PA or plan PA used on claim 310928475630000 seq 001, and is the PA currently active?",prior_auth_info,cap_api
What methodology â€” MAC or AWP â€” was used to reimburse the pharmacy on claim 243122443413000 sequence 001?,reimbursement_info,cap_api
Reimbursement breakdown for claim 253603736282009 seq 001.,reimbursement_info,cap_api
I need to understand why the pharmacy was paid what it was on this specific claim.,reimbursement_info,cap_api
Provide the pharmacy payment rationale for claim 260021649904000 sequence 005.,reimbursement_info,cap_api
How was the ingredient cost reimbursement calculated for this fill?,reimbursement_info,cap_api
Total amount disbursed to the dispensing pharmacy on claim 191406379285000 seq 001.,reimbursement_info,cap_api
Was MAC pricing used or was the pharmacy reimbursed at AWP minus a discount on this claim?,reimbursement_info,cap_api
Pharmacy reimbursement rationale â€” claim 221172865083001 seq 001.,reimbursement_info,cap_api
Give me the net payment to the pharmacy after all adjustments on claim 201533994612000.,reimbursement_info,cap_api
Show the plan's reimbursement formula output for this specific prescription claim.,reimbursement_info,cap_api
What was the U&C versus the reimbursed amount for the pharmacy on claim 160060096136030?,reimbursement_info,cap_api
Reimbursement? Claim 231181462825000 sequence 001.,reimbursement_info,cap_api
I want to know the exact dollar figure the plan sent to the pharmacy for claim 221775171449000 seq 003.,reimbursement_info,cap_api
What is the ingredient cost reimbursement plus dispensing fee paid to the pharmacy on this claim?,reimbursement_info,cap_api
Did the plan pay the pharmacy MAC rate or a different basis on claim 242831720377166 sequence 002?,reimbursement_info,cap_api
Fetch the reimbursement details including pricing methodology for claim 130041467416065 seq 001.,reimbursement_info,cap_api
Show what amount was transmitted to the dispensing location for this prescription.,reimbursement_info,cap_api
Is this claim's pharmacy reimbursement based on a network MAC list or AWP-based formula?,reimbursement_info,cap_api
Reimbursement info for claim 241774768475148 sequence 003 â€” I need the payment detail.,reimbursement_info,cap_api
How much was the plan's remittance to the pharmacy for the fill on claim 180571470939000?,reimbursement_info,cap_api
Which edits caused claim 243122443413000 sequence 001 to be rejected?,rejection_reasons,cap_api
Reject code list for claim 253603736282009 seq 001.,rejection_reasons,cap_api
I need to figure out why this claim got denied and what I can do to fix it.,rejection_reasons,cap_api
Denial reason on claim 260021649904000 sequence 005 â€” please explain.,rejection_reasons,cap_api
What NCPDP error codes came back when claim 221172865083001 was adjudicated?,rejection_reasons,cap_api
Show the failed plan edits on claim 241774768475148 seq 003.,rejection_reasons,cap_api
This prescription was not paid â€” what were the specific rejection reasons on claim 191406379285000?,rejection_reasons,cap_api
Failed edits? Claim 242831720377166 seq 002.,rejection_reasons,cap_api
I see this claim has a denial status â€” can you pull the rejection codes and describe how to override them?,rejection_reasons,cap_api
What override options exist to resolve the denial on claim 221663541811000 sequence 001?,rejection_reasons,cap_api
Claim 180571470939000 sequence 001 was rejected â€” show me the specific edit failures.,rejection_reasons,cap_api
Why couldn't this medication be processed at adjudication for claim 160060096136030?,rejection_reasons,cap_api
List every reject code returned on claim 201990819198000 seq 001 and their meanings.,rejection_reasons,cap_api
The pharmacy says this was denied â€” what reason codes are on file for claim 230624075311000?,rejection_reasons,cap_api
Show the error codes and remediation guidance for rejected claim 132435151040074 seq 001.,rejection_reasons,cap_api
Rejection codes and fix steps â€” claim 231181462825000 sequence 001.,rejection_reasons,cap_api
How do I overturn the rejection on this claim and what edit triggered it?,rejection_reasons,cap_api
Show me the specific NCPDP 511 transaction reject codes for claim 201533994612000.,rejection_reasons,cap_api
Why was claim 221775171449000 sequence 003 not adjudicated successfully?,rejection_reasons,cap_api
Denial reason and resolution path for claim 240051073172000 sequence 001.,rejection_reasons,cap_api
Was claim 243122443413000 sequence 001 reversed and resubmitted?,reversal_info,cap_api
R&R status â€” claim 260021649904000 seq 005.,reversal_info,cap_api
I need to know if a manual adjustment was applied to this claim at any point.,reversal_info,cap_api
Provide the reversal and resubmission history for claim 241774768475148 sequence 003.,reversal_info,cap_api
Was this fill ever reversed by the pharmacy or PBM on claim 221663541811000?,reversal_info,cap_api
Show modification history and any R&R transactions for claim 191406379285000 seq 001.,reversal_info,cap_api
Did this claim go through any reversal process? Claim 253603736282009 seq 001.,reversal_info,cap_api
Claim 230624075311000 sequence 002: any reversals or manual rebills on record?,reversal_info,cap_api
Give me the complete reversal detail including reason and rebill outcome for this claim.,reversal_info,cap_api
Was a PBM-initiated reversal applied to claim 221775171449000 sequence 003?,reversal_info,cap_api
Show me if there was an R&R event on claim 180571470939000 and why it was triggered.,reversal_info,cap_api
Reversal? Claim 231181462825000 seq 001.,reversal_info,cap_api
Has claim 201990819198000 sequence 001 been modified after original adjudication?,reversal_info,cap_api
I'm trying to determine if the pharmacy reversed and rebilled this claim â€” can you check claim 160060096136030?,reversal_info,cap_api
Reversal and resubmission details for claim 242831720377166 sequence 002.,reversal_info,cap_api
Retrieve any manual adjustment records or reversal transactions tied to claim 132435151040074.,reversal_info,cap_api
Was this claim recalled and readjudicated? Show me the R&R trail for claim 221172865083001 seq 001.,reversal_info,cap_api
Any post-adjudication modification activity on claim 240051073172000 sequence 001?,reversal_info,cap_api
Show the reversal codes and dates for claim 201533994612000.,reversal_info,cap_api
R&R detail â€” was claim 130041467416065 seq 001 ever reversed by the plan?,reversal_info,cap_api
What is the RX number on claim 243122443413000 sequence 001?,rx_details,cap_api
Days supply and quantity dispensed â€” claim 253603736282009 seq 001.,rx_details,cap_api
I need the prescription number and whether this is an original fill or a refill on claim 241774768475148.,rx_details,cap_api
How many days worth of medication was dispensed on claim 260021649904000 sequence 005?,rx_details,cap_api
Fetch the fill number for claim 221663541811000 seq 001 â€” is this fill 1 or a subsequent refill?,rx_details,cap_api
What is the drug strength and dosage form recorded on this fill?,rx_details,cap_api
RX number? Claim 231181462825000 seq 001.,rx_details,cap_api
"Tell me the prescription details â€” quantity, days supply, and fill number â€” for claim 191406379285000.",rx_details,cap_api
How much of the medication was dispensed in units on claim 221775171449000 seq 003?,rx_details,cap_api
Show the fill details including RX number and refill count for claim 201533994612000.,rx_details,cap_api
What fill number is claim 242831720377166 sequence 002 â€” original or which refill iteration?,rx_details,cap_api
Prescription quantity dispensed for claim 230624075311000 sequence 002.,rx_details,cap_api
"Show me the NDC, quantity, and days supply recorded on claim 160060096136030 seq 001.",rx_details,cap_api
I want to confirm the supply duration â€” how many days supply is on claim 132435151040074?,rx_details,cap_api
"Retrieve the prescription-level details for claim 221172865083001 â€” RX number, quantity, and fill indicator.",rx_details,cap_api
Was this a 30-day or 90-day supply? Check claim 180571470939000 seq 001.,rx_details,cap_api
RX fill count and days supply for this prescription â€” claim 201990819198000.,rx_details,cap_api
How many units were dispensed and what was the prescribed days supply on claim 240051073172000 seq 001?,rx_details,cap_api
"Give me the prescription specifics on this fill â€” I need the RX number, fill iteration, and quantity.",rx_details,cap_api
What is the drug strength and fill number recorded in the claim record for claim 130041467416065?,rx_details,cap_api
What settlement codes were transmitted back to the pharmacy for claim 243122443413000 sequence 001?,settlement_info,cap_api
Pharmacy response codes â€” claim 253603736282009 seq 001.,settlement_info,cap_api
I need to know what PBM feedback messages were returned to the dispensing pharmacy on this claim.,settlement_info,cap_api
Show the NCPDP transaction response fields sent back to the pharmacy for claim 260021649904000 seq 005.,settlement_info,cap_api
What settlement response did the pharmacy receive when this claim adjudicated?,settlement_info,cap_api
Settlement codes and PBM message for claim 241774768475148 sequence 003.,settlement_info,cap_api
Pull the pharmacy-facing response code for claim 191406379285000 sequence 001.,settlement_info,cap_api
What was sent in the 835 settlement to the pharmacy on claim 221663541811000?,settlement_info,cap_api
Settlement? Claim 201533994612000 seq 001.,settlement_info,cap_api
Show the complete set of codes the PBM transmitted to the pharmacy upon claim adjudication for claim 221172865083001.,settlement_info,cap_api
I'm looking for the pharmacy settlement feedback â€” what codes and messages were returned on claim 201990819198000 seq 001?,settlement_info,cap_api
Retrieve the outbound NCPDP response segment sent to the pharmacy for claim 160060096136030.,settlement_info,cap_api
What pharmacy response code is stored on claim 231181462825000 sequence 001?,settlement_info,cap_api
Show the PBM-to-pharmacy settlement message including any additional info codes for claim 221775171449000 seq 003.,settlement_info,cap_api
Settlement codes plus any informational messages sent downstream to the dispensing pharmacy on claim 180571470939000.,settlement_info,cap_api
What response codes are stored in the settlement fields of claim 240051073172000 sequence 001?,settlement_info,cap_api
Feedback and response codes for claim 230624075311000 â€” what did we send back to the pharmacy?,settlement_info,cap_api
Give me the settlement summary â€” codes sent from PBM to pharmacy â€” for claim 132435151040074 seq 001.,settlement_info,cap_api
What NCPDP response codes and additional messages were included in the settlement for claim 242831720377166?,settlement_info,cap_api
Show any reject or informational codes sent as part of the settlement to the pharmacy on claim 130041467416065.,settlement_info,cap_api
list all claims where this member had a refill authorized,Refills,claim_history_search
how many refills has this member used across their METFORMIN prescription history,Refills,claim_history_search
I need to know which fills in the member's history were refills versus original fills,Refills,claim_history_search
refill counts across all scripts?,Refills,claim_history_search
show refill frequency for LISINOPRIL and ATORVASTATIN in this member's claim history,Refills,claim_history_search
pull up every claim in the history that was a second fill or later,Refills,claim_history_search
which prescriptions in this member's history have zero refills remaining on file,Refills,claim_history_search
display only the refill claims across this member's entire prescription history,Refills,claim_history_search
filter claim history to show only fills marked as refill number 2 or higher,Refills,claim_history_search
how frequently has GABAPENTIN been refilled for this member over the past year,Refills,claim_history_search
are there any maintenance drug claims in this member's history that have run out of refills,Refills,claim_history_search
retrieve claims showing refill number field greater than zero for this member,Refills,claim_history_search
which OMEPRAZOLE claims in this member's history are refills,Refills,claim_history_search
show a breakdown of first fills versus refills across this member's full prescription history,Refills,claim_history_search
refills remaining on chronic meds?,Refills,claim_history_search
I want to see which of this member's drugs have had the most refill activity in their claim history,Refills,claim_history_search
retrieve claim history filtered to only refill fills and sort by refill count descending,Refills,claim_history_search
which prescriptions are showing as overdue for a refill based on the member's fill timeline,Refills,claim_history_search
list drugs in the member's history that have been refilled more than three times this year,Refills,claim_history_search
"across all claims in this member's history, how many were fill number 1 versus fill number 2 or above",Refills,claim_history_search
filter this member's claim history to only 90 day supply fills,DaysSupply,claim_history_search
show all claims in the history where days supply equals 30,DaysSupply,claim_history_search
which prescriptions in this member's claim history were dispensed as a 7 day emergency supply,DaysSupply,claim_history_search
days supply 90 claims only,DaysSupply,claim_history_search
list all fills in this member's history where the days supply field is 60 or above,DaysSupply,claim_history_search
retrieve claims dispensed for exactly 14 days across this member's full claim history,DaysSupply,claim_history_search
"I need to see which fills in the history were short-supply, meaning less than 15 days",DaysSupply,claim_history_search
group this member's claims by days supply duration,DaysSupply,claim_history_search
show the count of claims with 30-day versus 90-day supply across this member's history,DaysSupply,claim_history_search
find all claims where the days supply is between 25 and 35 in the member's claim history,DaysSupply,claim_history_search
"pull up all extended-supply fills in the member's history, anything over 84 days",DaysSupply,claim_history_search
which claims in this member's history had a days supply of exactly 28,DaysSupply,claim_history_search
"display claims in the history filtered by 3 day supply, likely urgent or hospital fills",DaysSupply,claim_history_search
show me the maintenance med claims in this member's history that used a 90-day supply window,DaysSupply,claim_history_search
list fills from this member's history where days supply is 45,DaysSupply,claim_history_search
filter claim history by days supply less than 10,DaysSupply,claim_history_search
"across all claims in this member's history, which drugs had a 180-day supply dispensed",DaysSupply,claim_history_search
retrieve only the 30-day supply claims filed by this member this year,DaysSupply,claim_history_search
"show claims broken down by supply length, 30, 60, and 90 day buckets, across the member's history",DaysSupply,claim_history_search
how many claims in this member's history were filled with a sub-30-day supply,DaysSupply,claim_history_search
which of this member's claims went through prior authorization,PriorAuth,claim_history_search
show all fills in the member's history that required a PA,PriorAuth,claim_history_search
filter claim history to only PA-required prescriptions for this member,PriorAuth,claim_history_search
PA claims in history?,PriorAuth,claim_history_search
list all specialty drug claims in this member's history that had a prior authorization attached,PriorAuth,claim_history_search
retrieve claims across this member's history that show a Smart PA was applied,PriorAuth,claim_history_search
I need to see which fills in this member's claim history had a prior auth on file at time of dispensing,PriorAuth,claim_history_search
were there any HUMIRA or ENBREL claims in this member's history that needed PA,PriorAuth,claim_history_search
show claims filtered by PA approval status across this member's full history,PriorAuth,claim_history_search
how many of this member's claims required clinical prior authorization in the past 12 months,PriorAuth,claim_history_search
pull up all claims in the member's history where PA was denied,PriorAuth,claim_history_search
display claims in the history gated by a member PA or plan PA requirement,PriorAuth,claim_history_search
list GLP-1 drug claims in this member's history that triggered a PA check,PriorAuth,claim_history_search
which prescriptions in this member's history bypassed the PA requirement via an override,PriorAuth,claim_history_search
show me claims where prior auth was still pending at the time of adjudication for this member,PriorAuth,claim_history_search
filter the history to claims that passed PA review and were dispensed,PriorAuth,claim_history_search
retrieve all claims in this member's history that processed under an active PA number,PriorAuth,claim_history_search
show prior authorization outcomes across all claims on file for this member,PriorAuth,claim_history_search
which fills in this member's history are flagged as having required clinical PA adjudication,PriorAuth,claim_history_search
"across this member's claim history, how many prescriptions were processed with an active prior authorization on file",PriorAuth,claim_history_search
filter this member's claim history by ICD-10 code E11.9,Diagnosis,claim_history_search
show all claims in the history associated with diagnosis code I10,Diagnosis,claim_history_search
which fills in this member's history carry the ICD-10 J45.909 diagnosis,Diagnosis,claim_history_search
diagnosis E11.9 claims?,Diagnosis,claim_history_search
retrieve claims across this member's history tagged with diagnosis code F32.9,Diagnosis,claim_history_search
I need to see which of this member's prescriptions are linked to ICD-10 N18.3 across all fills,Diagnosis,claim_history_search
list all claims in the member's history submitted under diagnosis M54.16,Diagnosis,claim_history_search
display claims in this member's history where the diagnosis field contains Z79.82,Diagnosis,claim_history_search
pull up fills filtered by ICD code G47.00 across this member's full claim history,Diagnosis,claim_history_search
which drugs in this member's history map to diagnosis code E78.5 for hyperlipidemia,Diagnosis,claim_history_search
filter claim history to all fills billed under ICD-10 K21.00,Diagnosis,claim_history_search
show me all prescriptions in this member's history linked to diagnosis R06.00,Diagnosis,claim_history_search
retrieve claims across this member's history where the attached diagnosis is L40.50,Diagnosis,claim_history_search
which claims in this member's history carry the oncology diagnosis code C50.911,Diagnosis,claim_history_search
list fills in the member's history where ICD-10 D64.9 is recorded as the diagnosis,Diagnosis,claim_history_search
show claims filtered by diagnosis F41.1 across this member's claim history,Diagnosis,claim_history_search
how many claims in this member's history are associated with any diabetes-related ICD-10 code,Diagnosis,claim_history_search
display fills in this member's history tagged with musculoskeletal diagnosis code M79.12,Diagnosis,claim_history_search
get all claims in this member's history submitted with ICD-10 E08.00 as the diagnosis,Diagnosis,claim_history_search
"across this member's full claim history, list every unique ICD-10 diagnosis code that appears and the associated claims",Diagnosis,claim_history_search
show all claims in this member's history that have settlement code 358,Settlement,claim_history_search
filter claim history by settlement response code 425,Settlement,claim_history_search
which fills in this member's history returned a settlement code of 001,Settlement,claim_history_search
settlement code 358 in history?,Settlement,claim_history_search
retrieve all claims across this member's history that carry pharmacy settlement response 200,Settlement,claim_history_search
I need to find every claim in this member's history with settlement code 310,Settlement,claim_history_search
list claims in this member's history where the settlement code field equals 099,Settlement,claim_history_search
display fills filtered by pharmacy response code 750 across this member's full history,Settlement,claim_history_search
pull up claims in the member's history closed under settlement response 112,Settlement,claim_history_search
which of this member's claims had a pharmacy settlement code of 500 returned,Settlement,claim_history_search
show all fills in this member's history carrying settlement code 044,Settlement,claim_history_search
filter the claim history list to any record where settlement code is 275,Settlement,claim_history_search
retrieve claims across this member's history tagged with pharmacy settlement code 633,Settlement,claim_history_search
which claims in this member's history show settlement response code 088,Settlement,claim_history_search
display fills in this member's history filtered by settlement code 560,Settlement,claim_history_search
list claims in the member's history where the pharmacy response settlement code is 721,Settlement,claim_history_search
search this member's claim history for any fills with settlement code 015 returned from the pharmacy,Settlement,claim_history_search
how many claims in this member's history have a non-standard settlement code like 840,Settlement,claim_history_search
pull up claims in the history where pharmacy settlement code 403 was sent back,Settlement,claim_history_search
"across this member's full claim history, filter to all claims where the settlement response code is 225",Settlement,claim_history_search
Show me all retail pharmacy claims for this member,PharmType,claim_history_search
Filter the claim history to only mail-order fills,PharmType,claim_history_search
How many specialty pharmacy claims has this member had over the past year?,PharmType,claim_history_search
Pull up everything dispensed through a long-term care channel for member 987654321,PharmType,claim_history_search
Which of this member's prescriptions were filled via home delivery?,PharmType,claim_history_search
Compounding pharmacy claims â€” member 112233445566000,PharmType,claim_history_search
I need to see all specialty channel fills in the claim history for this patient,PharmType,claim_history_search
Break down this member's fills by pharmacy type across all their claims,PharmType,claim_history_search
Retail vs mail-order split for member's prescription history â€” can you filter that?,PharmType,claim_history_search
"LTC channel claims only please, member ID 334455667788000",PharmType,claim_history_search
Are there any compound medication claims in the history for this member?,PharmType,claim_history_search
"Pharm type = specialty, show all matching claims from claim history",PharmType,claim_history_search
I want to isolate just the mail order fills this member has had since January,PharmType,claim_history_search
Does this member have any home delivery claims on file?,PharmType,claim_history_search
Filter claim history: pharmacy channel = retail,PharmType,claim_history_search
Give me a count of how many specialty pharmacy fills member 556677889900000 has received this plan year,PharmType,claim_history_search
"What pharmacy types appear in this member's claims â€” retail, mail, specialty, anything else?",PharmType,claim_history_search
Long-term care fills â€” search the claim history for this nursing home patient,PharmType,claim_history_search
"Member's compounding claims history, any MIC breakdowns available?",PharmType,claim_history_search
"I need all non-retail fills â€” mail-order, specialty, LTC â€” listed for this member",PharmType,claim_history_search
Show all claims under plan code STD2 for this member,Plan,claim_history_search
Filter member claim history by plan FRM1,Plan,claim_history_search
Which plan code was active for most of this member's fills last year?,Plan,claim_history_search
I need claims billed under HMO1 for member 778899001122000,Plan,claim_history_search
How many fills did this member have under the PPO3 plan across all claim history?,Plan,claim_history_search
"Plan code = STD2, pull all matching claims from history",Plan,claim_history_search
Did this member's plan change mid-year? Show me claims by plan across the history,Plan,claim_history_search
Claims billed to FRM1 vs HMO1 â€” can you split the history by insurance plan?,Plan,claim_history_search
Search claim history for all fills that processed under plan code EPO2,Plan,claim_history_search
What plan were the majority of this member's prescriptions submitted under?,Plan,claim_history_search
Member 223344556677000 â€” filter all claims to those under plan GRP4,Plan,claim_history_search
I want to see every claim this member had while on plan STD2,Plan,claim_history_search
How many different insurance plan codes appear across this member's claim history?,Plan,claim_history_search
