text,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
Drug classification details for claim 222492018072002 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.524264792015067,0.5242647920607266,0.4972299392677719,ensemble,True,False,pass
Medication status for claim 222492117457002 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.40721735223795286,0.40721735227319544,0.38066961289451906,ensemble,True,False,pass
Drug tier and formulary placement for claim 230381673488000 sequence 001.,drug_info,drug_info,True,claim_history_search,claim_history_search,True,0.45856873598267706,0.4585687360224898,0.42644900755916787,ensemble,True,False,pass
Product name and product ID for claim 230624075311000 sequence 002.,rx_details,drug_info,False,cap_api,claim_history_search,False,0.09538260540579187,0.1362608648765442,0.024533804744967618,llm,False,False,disagreement
What medication was prescribed on claim 231181462825000 sequence 001?,prescriber_info,drug_info,False,cap_api,claim_history_search,False,0.3251040890825549,0.38247539895369337,0.25454594954540205,llm,False,False,disagreement
What DUR edits were triggered on claim 191406379285000 sequence 001?,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.4708738832007653,0.47087388324167295,0.44858165988949106,ensemble,True,False,pass
Drug utilization review details for claim 201503823714118 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.5188103207898607,0.5188103208350343,0.4400927268588155,ensemble,True,False,pass
DUR outcomes for claim 221663541811000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.40611568010286103,0.4777831531037129,0.35238646976451177,llm,False,False,disagreement
Were there any drug interaction alerts on claim 222492018072002 sequence 001?,compound_info,drug_interaction_info,False,claim_history_search,claim_history_search,True,0.3541464608355304,0.3541464608660495,0.31546735406564086,ensemble,True,False,pass
Which DUR edits applied to claim 222492117457002 sequence 001?,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.49717914843857425,0.49717914848182315,0.46003619693224307,ensemble,True,False,pass
Drug interaction warnings for claim 240104527633005 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.42261535770991926,0.42261535774653214,0.4046080998014122,ensemble,True,False,pass
DUR edit results for claim 241774768475148 sequence 003.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.486248583429042,0.4862485834713182,0.43881322987594495,ensemble,True,False,pass
Utilization review information for claim 243122443413000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.5173698318272982,0.5173698318723448,0.457117549445877,ensemble,True,False,pass
DUR report for claim 251283241791195 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.4783760155889317,0.47837601563050675,0.41125265709418735,ensemble,True,False,pass
Drug interaction outcomes for claim 252045320000000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.4615233316735291,0.46152333171360477,0.4401585648222143,ensemble,True,False,pass
Clinical edits triggered on claim 252453396162000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.27652448366348975,0.27652448368710053,0.2282403295695185,llm,True,False,pass
DUR override details for claim 253361498968006 sequence 017.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.46448356340257263,0.4644835634429118,0.41148963133632643,ensemble,True,False,pass
Utilization review results for claim 260054207073000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.5460575602904282,0.5460575603380274,0.5013187057867432,ensemble,True,False,pass
Interaction screening outcomes for claim 260682712742000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.5038864545100745,0.5038864545539203,0.48511529647507307,ensemble,True,False,pass
DUR edit codes for claim 191406379285000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.45855649556489025,0.45855649560470163,0.42491280821412825,ensemble,True,False,pass
Drug utilization details for claim 201503823714118 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.24257350090012234,0.2853805893186605,0.11972664954193137,llm,False,False,disagreement
Interaction alert summary for claim 221663541811000 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.5551702985902176,0.5551702986386275,0.53280940646186,ensemble,True,False,pass
Clinical screening results for claim 222492018072002 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.34537656579029846,0.345376565820037,0.30205222782178626,ensemble,True,False,pass
DUR processing details for claim 222492117457002 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.3538591774463754,0.4163049146788456,0.25933722775591617,llm,False,False,disagreement
Drug interaction report for claim 240104527633005 sequence 001.,drug_interaction_info,drug_interaction_info,True,claim_history_search,claim_history_search,True,0.4761933043209559,0.47619330436233737,0.4516254463150772,ensemble,True,False,pass
When was claim 130041467416065 sequence 001 filled?,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.3758319807326214,0.3758319807650704,0.33428331737626066,llm,True,False,confusion_prone
Fill date for claim 132435151040074 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.40119840435245413,0.5014980054842011,0.38453821376618114,llm,True,True,confusion_prone
What is the date of service for claim 150692388845000 sequence 001?,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.3139956922387368,0.3924946153323529,0.2938759587836396,llm,True,True,confusion_prone
Dispense date for claim 160060096136030 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.4715592934284993,0.471559293469468,0.4363739941795127,llm,True,False,confusion_prone
When was the medication dispensed on claim 180571470939000 sequence 001?,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.45774799339339783,0.4577479934331375,0.4221805904058745,llm,True,False,confusion_prone
Date the prescription was filled for claim 191406379285000 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.5367299029790742,0.5367299030258432,0.5119081975154515,llm,True,False,confusion_prone
Fill date details for claim 201503823714118 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.36035313927643425,0.3603531393075056,0.31698507985203983,llm,True,False,confusion_prone
Dispensing date for claim 201752592251000 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.4651830953483129,0.4651830953887145,0.442475767549282,llm,True,False,confusion_prone
Date of service for claim 201990819198000 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.33872903475985516,0.4234112934865026,0.32268479640135017,llm,True,True,confusion_prone
Fill date information for claim 211263773300000 sequence 004.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.5432997266245757,0.5432997266719293,0.5260518326488556,llm,True,False,confusion_prone
When did the pharmacy fill claim 220133725669000 sequence 001?,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.20385659165025116,0.20385659166739434,0.05395994657718359,llm,True,False,pass
Date the medication was picked up for claim 220992183436835 sequence 002.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.4446849423866535,0.4446849424252306,0.4080231068398103,llm,True,False,confusion_prone
Dispensing date for claim 221172865083001 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.4651830953483129,0.4651830953887145,0.442475767549282,llm,True,False,confusion_prone
Fill date and time for claim 221663541811000 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.2709053628965385,0.3386317036498111,0.23887289613833704,llm,True,True,pass
Service date for claim 221775171449000 sequence 003.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.43877024108256946,0.4387702411206199,0.4164419592867982,llm,True,False,confusion_prone
When was claim 222492018072002 sequence 001 dispensed?,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.3468986697917329,0.34689866982160716,0.311767294889899,llm,True,False,confusion_prone
Fill timestamp for claim 222492117457002 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.21192744348321632,0.31165800514911446,0.17363707735686804,llm,False,True,disagreement
Prescription fill date for claim 230381673488000 sequence 001.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.38949314088629555,0.4868664261502006,0.36677783690948473,llm,True,True,confusion_prone
Date of fill for claim 230624075311000 sequence 002.,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.42222386315899046,0.422223863195568,0.3878066073410738,llm,True,False,confusion_prone
Claim 231181462825000 sequence 001: when was this filled?,fill_date_info,fill_date_info,True,claim_history_search,claim_history_search,True,0.2510739656296576,0.3138424570640039,0.17711063844507238,llm,True,True,pass
Are there generic alternatives for the drug on claim 130041467416065 sequence 001?,generic_availability,generic_availability,True,cap_api,cap_api,True,0.5388704852282588,0.6735881065942726,0.5239417880180586,llm,True,True,confusion_prone
Generic substitutes available for claim 132435151040074 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.5225057130066089,0.6531321413153899,0.4780049655933354,llm,True,True,confusion_prone
What generic options exist for claim 160060096136030 sequence 001?,generic_availability,generic_availability,True,cap_api,cap_api,True,0.31070816663359,0.3883852083255536,0.2919262931756373,llm,True,True,confusion_prone
Alternative medications for claim 180571470939000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.5119433193322466,0.5119433193768096,0.4946345490629881,llm,True,False,confusion_prone
What generic drugs are available for claim 191406379285000 sequence 001?,generic_availability,generic_availability,True,cap_api,cap_api,True,0.3757449264124893,0.4696811580564133,0.32645663738330954,llm,True,True,confusion_prone
Therapeutic alternatives for claim 201503823714118 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.47940011469097754,0.47940011473264416,0.45937874275730717,llm,True,False,confusion_prone
Substitute drug list for claim 201752592251000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.42208337962598536,0.527604224578439,0.3974049122551718,llm,True,True,confusion_prone
Generic availability information for claim 201990819198000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.7293432421100432,0.9116790527176938,0.7241641540043435,ensemble,True,True,pass
Alternative medication options for claim 211263773300000 sequence 004.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.4902052516511976,0.490205251693826,0.4732137627873128,llm,True,False,confusion_prone
Formulary alternatives for the drug on claim 220133725669000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.6511740423199138,0.651174042376868,0.6100082716479317,ensemble,True,False,pass
Generic substitutes for claim 220992183436835 sequence 002.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.7299732206350037,0.9124665258739639,0.7261437941719135,ensemble,True,True,pass
Cheaper drug options for claim 221172865083001 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.4684472363611974,0.46844723640188934,0.44910953700863654,llm,True,False,confusion_prone
Available generic medications for claim 221663541811000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.4195097098670704,0.5243871373795084,0.3889691242658544,llm,True,True,confusion_prone
Therapeutic equivalent drugs for claim 222492018072002 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.37854015292447846,0.47317519119671064,0.32900234357862357,llm,True,True,confusion_prone
Substitute options for claim 222492117457002 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.4054028224368133,0.5067535280901175,0.3884455063123502,llm,True,True,confusion_prone
Generic alternative details for claim 230381673488000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.9287862209219343,0.9287862210035959,0.9234667691694455,ensemble,True,False,pass
Formulary-approved alternatives for claim 231181462825000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.5179093748057028,0.5179093748507969,0.4854276502516074,llm,True,False,confusion_prone
Generic medication options for claim 231515053947011 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.482540871963659,0.6031760900072564,0.45217129667787587,llm,True,True,confusion_prone
Substitute drug information for claim 231865207544000 sequence 001.,generic_availability,generic_availability,True,cap_api,cap_api,True,0.7219344611624537,0.9024180765323825,0.7166503316372468,ensemble,True,True,pass
Hello,greeting,greeting,True,general,general,True,0.8994394129331456,0.8994394130121963,0.8964792856778189,ensemble,True,False,pass
Hi there,greeting,greeting,True,general,general,True,0.9020307912421505,0.9020307913214307,0.8984220747938051,ensemble,True,False,pass
Good morning,greeting,greeting,True,general,general,True,0.929766958150267,0.9297669582320158,0.924849293575925,ensemble,True,False,pass
Good afternoon,greeting,greeting,True,general,general,True,0.9357898714032745,0.9357898714855586,0.9324476264850273,ensemble,True,False,pass
Good evening,greeting,greeting,True,general,general,True,0.5225996829745402,0.6532496037753144,0.4795562901555506,llm,True,True,confusion_prone
Hey,greeting,greeting,True,general,general,True,0.9032703046328234,0.903270304712214,0.8987401062772904,ensemble,True,False,pass
Greetings,greeting,greeting,True,general,general,True,0.9313280484926615,0.9313280485745493,0.9278720727712346,ensemble,True,False,pass
Hi,greeting,greeting,True,general,general,True,0.49487890417270164,0.6185986302699323,0.4596898104678972,llm,True,True,confusion_prone
Welcome,greeting,greeting,True,general,general,True,0.927765510084831,0.9277655101664024,0.9230993820617933,ensemble,True,False,pass
Hello there,greeting,greeting,True,general,general,True,0.6148039936651702,0.7685049921488598,0.5910920256385903,ensemble,True,True,pass
Good day,greeting,greeting,True,general,general,True,0.4715036224114284,0.5893795280657405,0.43515804147695986,llm,True,True,confusion_prone
Howdy,greeting,greeting,True,general,general,True,0.9176597918295605,0.9176597919102334,0.914225662586349,ensemble,True,False,pass
Hey there,greeting,greeting,True,general,general,True,0.6326283462665282,0.7907854329025399,0.6204837769177668,ensemble,True,True,pass
What's up,out_of_scope,greeting,False,general,general,True,0.9256711507079025,0.9256711507892864,0.9206682862117839,ensemble,True,False,pass
Morning,greeting,greeting,True,general,general,True,0.4065616865461311,0.5082021082268937,0.3448778095970475,llm,True,True,confusion_prone
Afternoon,greeting,greeting,True,general,general,True,0.3440215191657238,0.43002689899442686,0.2763872543259031,llm,True,True,confusion_prone
Evening,greeting,greeting,True,general,general,True,0.26844567882710235,0.39477305713281485,0.18099001808078094,llm,False,True,disagreement
Hiya,greeting,greeting,True,general,general,True,0.9467303747177531,0.9467303748010115,0.9413318155131224,ensemble,True,False,pass
"Hello, how are you?",greeting,greeting,True,general,general,True,0.8912947182309817,0.8912947183093077,0.8862402168654763,ensemble,True,False,pass
"Hi, good to see you",greeting,greeting,True,general,general,True,0.912407690402664,0.9124076904828679,0.9094726767216593,ensemble,True,False,pass
How do I submit a claim correctly for claim 130041467416065 sequence 001?,help,help,True,general,general,True,0.6081288666372633,0.6081288666903868,0.5912792950890295,ensemble,True,False,pass
Steps to avoid claim rejection for claim 132435151040074 sequence 001.,rejection_reasons,rejection_reasons,True,cap_api,cap_api,True,0.7273663073946812,0.9092078843232708,0.7185958453481212,ensemble,True,True,pass
Guidance on filing claims like claim 160060096136030 sequence 001.,help,help,True,general,general,True,0.36711668145473175,0.45889585185825654,0.3405650175392695,llm,True,True,confusion_prone
Guidelines for avoiding rejections for claim 201990819198000 sequence 001.,rejection_reasons,rejection_reasons,True,cap_api,cap_api,True,0.7281162032698018,0.9101452541672551,0.7226641721735206,ensemble,True,True,pass
Best practices for claim submission for claim 211263773300000 sequence 004.,help,help,True,general,general,True,0.5612666103891194,0.5612666104380719,0.48110868757617015,ensemble,True,False,pass
Claim submission help for 221663541811000 sequence 001.,help,help,True,general,general,True,0.6568994915008652,0.6568994915583293,0.6428858262541978,ensemble,True,False,pass
Instructions to prevent denials for claim 221775171449000 sequence 003.,rejection_reasons,rejection_reasons,True,cap_api,cap_api,True,0.7271702084272228,0.908962760613926,0.7208256931526981,ensemble,True,True,pass
Help for proper claim filing for claim 230624075311000 sequence 002.,help,help,True,general,general,True,0.24962493268401365,0.3120311658817878,0.2056698276213343,llm,True,True,pass
Part D summary for claim 201752592251000 sequence 001.,claim_status,medicare_part_d,False,cap_api,cap_api,True,0.21384779442964813,0.2515856405268595,0.08980735578635754,llm,False,False,disagreement
MEDD pricing summary for claim 221663541811000 sequence 001.,pricing_info,medicare_part_d,False,cap_api,cap_api,True,0.47126783195939415,0.4712678320003373,0.38471276283276257,ensemble,True,False,pass
Part D pricing breakdown for claim 230624075311000 sequence 002.,pricing_info,medicare_part_d,False,cap_api,cap_api,True,0.2408047731872512,0.2832997331856856,0.0949030528875519,llm,False,False,disagreement
All claim records in the system for claim 150692388845000 sequence 001.,multi_claim_summary,multi_claim_summary,True,cap_api,cap_api,True,0.31120117049494017,0.31120117052163715,0.2637785912664532,ensemble,True,False,pass
All claim records for claim 222492018072002 sequence 001.,claim_status,ClaimNum,False,cap_api,claim_history_search,False,0.24127730026667904,0.30159662535919096,0.1898567681666891,llm,True,True,pass
What is the weather today?,out_of_scope,out_of_scope,True,general,general,True,0.9304507611051843,0.9304507611869944,0.9266527570886665,ensemble,True,False,pass
Tell me a joke.,out_of_scope,out_of_scope,True,general,general,True,0.9516740393070485,0.9516740393907475,0.9467139317554613,ensemble,True,False,pass
Who won the Super Bowl?,out_of_scope,out_of_scope,True,general,general,True,0.9477843904766514,0.947784390560005,0.9449471657588151,ensemble,True,False,pass
What is the capital of France?,out_of_scope,out_of_scope,True,general,general,True,0.7310477977928617,0.7310477978569249,0.7185714366845323,ensemble,True,False,pass
What time is it?,out_of_scope,out_of_scope,True,general,general,True,0.2237783412953271,0.263268636840463,0.16304772802016423,llm,False,False,disagreement
Who is the president?,out_of_scope,out_of_scope,True,general,general,True,0.07185114909910009,0.10264449872113554,0.02179624369115885,llm,False,False,disagreement
What movies are playing?,out_of_scope,out_of_scope,True,general,general,True,0.44189501902816997,0.5523687738333733,0.4175035040739582,llm,True,True,confusion_prone
How do I fix my car?,out_of_scope,out_of_scope,True,general,general,True,0.21243350896981208,0.24992177527984552,0.1636890473898186,llm,False,False,disagreement
What is the stock price of Apple?,out_of_scope,out_of_scope,True,general,general,True,0.48712798888339204,0.4871279889257461,0.4368240340697277,llm,True,False,confusion_prone
Tell me about history.,out_of_scope,out_of_scope,True,general,general,True,0.20790164685351906,0.2445901727896145,0.10639796275100144,llm,False,False,disagreement
What are good restaurants nearby?,out_of_scope,out_of_scope,True,general,general,True,0.4514071062523076,0.5642588828646035,0.42811877260614284,llm,True,True,confusion_prone
What is the meaning of life?,out_of_scope,out_of_scope,True,general,general,True,0.9567724595204169,0.95677245960457,0.9542243790406311,ensemble,True,False,pass
Show me sports scores.,out_of_scope,out_of_scope,True,general,general,True,0.45092158526182,0.4509215853009521,0.427492480491704,llm,True,False,confusion_prone
What is machine learning?,out_of_scope,out_of_scope,True,general,general,True,0.36799922398784823,0.43294026355264736,0.3268498009866188,llm,False,False,disagreement
How do I learn Python?,out_of_scope,out_of_scope,True,general,general,True,0.27936840345728553,0.32866870997799913,0.24084797771352545,llm,False,False,disagreement
What books should I read?,out_of_scope,out_of_scope,True,general,general,True,0.3104045549763077,0.3880056937539172,0.27784212580630346,llm,True,True,confusion_prone
What is the best vacation spot?,out_of_scope,out_of_scope,True,general,general,True,0.3839031125437029,0.4798788907213378,0.3543288815446637,llm,True,True,confusion_prone
How do I change a tire?,reversal_info,out_of_scope,False,cap_api,general,False,0.3226219824810073,0.3226219825087208,0.26680367402108673,llm,True,False,confusion_prone
Which pharmacy dispensed claim 130041467416065 sequence 001?,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.9211177071779784,0.9211177072589581,0.9150826255275698,ensemble,True,False,pass
Pharmacy details for claim 132435151040074 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.9267463056809422,0.9267463057624225,0.9232552566777875,ensemble,True,False,pass
Where was the prescription filled for claim 150692388845000 sequence 001?,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.5816215967782206,0.5816215968289844,0.5592570026694548,ensemble,True,False,pass
Dispensing pharmacy for claim 160060096136030 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.4969250293281678,0.49692502937139416,0.46198425037135227,ensemble,True,False,pass
Pharmacy location information for claim 191406379285000 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.7082670033971598,0.7082670034591948,0.6911266130695761,ensemble,True,False,pass
Dispensing pharmacy details for claim 201503823714118 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.6810896988169797,0.6810896988765965,0.6570034781904873,ensemble,True,False,pass
Store location where claim 201752592251000 sequence 001 was filled.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.6730777606735099,0.6730777607324134,0.657461000215779,ensemble,True,False,pass
Pharmacy name and address for claim 201990819198000 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.6278181389410055,0.6278181389958817,0.6100944602941187,ensemble,True,False,pass
Dispensing location for claim 211263773300000 sequence 004.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.5713089002493813,0.5713089002992283,0.5499556630859139,ensemble,True,False,pass
Where did the member get this prescription? Claim 220133725669000 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.1313178243126358,0.15449155802761536,0.0011424203991913754,llm,False,False,disagreement
Dispensing pharmacy location for claim 221172865083001 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.6762072763256888,0.6762072763848714,0.6602436888468298,ensemble,True,False,pass
Store information for claim 221663541811000 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.4016284421094508,0.4016284421441957,0.3632726612623154,ensemble,True,False,pass
Pharmacy report for claim 221775171449000 sequence 003.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.33705425111314424,0.3965344131085788,0.3029696925411803,llm,False,False,disagreement
Where was the medication dispensed for claim 222492018072002 sequence 001?,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.6144488634659763,0.6144488635196625,0.5798687239628693,ensemble,True,False,pass
Pharmacy details for claim 222492117457002 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.9267463056809422,0.9267463057624225,0.9232552566777875,ensemble,True,False,pass
Filling pharmacy information for claim 230381673488000 sequence 001.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.43053520528083916,0.43053520531815703,0.3957915736067037,ensemble,True,False,pass
Pharmacy city and state for claim 230624075311000 sequence 002.,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.35154772524139966,0.3515477252716872,0.3189483130747125,ensemble,True,False,pass
Which pharmacy filled claim 231181462825000 sequence 001?,pharmacy_info,pharmacy_info,True,cap_api,cap_api,True,0.5494086747062967,0.5494086747541942,0.5189573966039569,ensemble,True,False,pass
Who prescribed the medication on claim 130041467416065 sequence 001?,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.905700846366962,0.905700846446569,0.9008461780989596,ensemble,True,False,pass
Prescriber details for claim 132435151040074 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.909147931182794,0.9091479312627083,0.9040358617991956,ensemble,True,False,pass
Physician information for claim 150692388845000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.8850616491375646,0.885061649215335,0.880104997494985,ensemble,True,False,pass
Doctor's name for claim 160060096136030 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.8807030870339466,0.8807030871113295,0.8757070893954172,ensemble,True,False,pass
Which physician wrote the prescription for claim 180571470939000 sequence 001?,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.8907521754877101,0.8907521755659871,0.8868163011759294,ensemble,True,False,pass
Prescriber NPI for claim 191406379285000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.8889662844027995,0.8889662844809183,0.8837742782923534,ensemble,True,False,pass
Prescriber information for claim 201752592251000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.5613656228519507,0.5613656229009121,0.5426039587812412,ensemble,True,False,pass
Physician report for claim 201990819198000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.45121228872854874,0.45121228876770664,0.42767677614648286,ensemble,True,False,pass
Prescriber's name and credentials for claim 220133725669000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.6443913667477884,0.6443913668041389,0.6268522286244037,ensemble,True,False,pass
Who ordered the medication on claim 221172865083001 sequence 001?,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.8949674053400216,0.8949674054186733,0.8896204296153054,ensemble,True,False,pass
Prescribing physician information for claim 221663541811000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.9058219481553358,0.905821948234954,0.9013581196869513,ensemble,True,False,pass
Prescriber NPI and name for claim 221775171449000 sequence 003.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.8926411482310095,0.8926411483094547,0.8876478866698589,ensemble,True,False,pass
Doctor's details for claim 222492018072002 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.591106419518275,0.5911064195698833,0.5726267228502468,ensemble,True,False,pass
Prescribing physician for claim 230381673488000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.6805536931419112,0.6805536932014812,0.6675646136851658,ensemble,True,False,pass
Ordering provider information for claim 230624075311000 sequence 002.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.8856903975106561,0.8856903975884823,0.8817086084923057,ensemble,True,False,pass
Prescriber name for claim 231181462825000 sequence 001.,prescriber_info,prescriber_info,True,cap_api,cap_api,True,0.6688586145296728,0.6688586145882013,0.6489078493875492,ensemble,True,False,pass
Pricing breakdown for claim 240060164045000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.6089953835934923,0.608995383646693,0.5895907720302692,ensemble,True,False,pass
Copay calculation for claim 242831738080166 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.575118272058243,0.5751182721084287,0.5230674503434624,ensemble,True,False,pass
Ingredient cost and fees for claim 252460261210000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.7436871386783883,0.9296089234297198,0.7387660505052634,ensemble,True,True,pass
Pricing schedule used for claim 252621948076000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.5197624569962971,0.519762457041556,0.49665240080722983,llm,True,False,confusion_prone
Patient pay details for claim 240051073172000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.4150962570101526,0.41509625704609615,0.36695761774885927,llm,True,False,confusion_prone
Final out-of-pocket amount for claim 240060164045000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.4494698858499819,0.44946988588898457,0.4243226461464892,llm,True,False,confusion_prone
All pricing components for claim 242831738080166 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.43477082974697245,0.5434635372310835,0.4169629372967812,llm,True,True,confusion_prone
Co-pay modifier impact on claim 252460261210000 sequence 001.,pricing_info,pa_copay_pricing,False,cap_api,override_domain,False,0.2341992575149442,0.2755285382763978,0.09066756189427272,llm,False,False,disagreement
Pricing summary for claim 240051073172000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.6064839271776581,0.6064839272306352,0.5885181546189077,ensemble,True,False,pass
Cost of claim 240060164045000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.39829463454645386,0.3982946345809021,0.36343997527484545,llm,True,False,confusion_prone
How much was paid on claim 242831738080166 sequence 001?,reimbursement_info,reimbursement_info,True,cap_api,cap_api,True,0.4737035649526268,0.47370356499378663,0.412138777096557,ensemble,True,False,pass
Pricing details for claim 252460261210000 sequence 001.,pricing_info,pricing_info,True,cap_api,cap_api,True,0.5492126749793729,0.5492126750272528,0.5293415322509201,llm,True,False,confusion_prone
